t 1 2 3 4 5 6 7 8 jV0100 
5.703e-06 0 5 7.88754e-08 4.99929 5 0.00138254 1.62029e-27 5 0
5.704e-06 0 5 7.17049e-08 4.99933 5 0.00131671 1.47299e-27 5 0
5.705e-06 0 5 6.51863e-08 4.99936 5 0.001254 1.33908e-27 5 0
5.706e-06 0 5 5.92603e-08 4.99939 5 0.00119429 1.21735e-27 5 0
5.707e-06 0 5 5.3873e-08 4.99942 5 0.00113742 1.10668e-27 5 0
5.708e-06 0 5 4.89754e-08 4.99945 5 0.00108326 1.00607e-27 5 0
5.709e-06 0 5 4.45231e-08 4.99947 5 0.00103167 9.14611e-28 5 0
5.71e-06 0 5 4.04756e-08 4.9995 5 0.000982546 8.31465e-28 5 0
5.711e-06 0 5 3.6796e-08 4.99952 5 0.000935758 7.55877e-28 5 0
5.712e-06 0 5 3.34509e-08 4.99954 5 0.000891198 6.87161e-28 5 0
5.713e-06 0 5 3.04099e-08 4.99957 5 0.00084876 6.24692e-28 5 0
5.714e-06 0 5 2.76454e-08 4.99959 5 0.000808343 5.67902e-28 5 0
5.715e-06 0 5 2.51321e-08 4.99961 5 0.00076985 5.16274e-28 5 0
5.716e-06 0 5 2.28474e-08 4.99963 5 0.000733191 4.6934e-28 5 0
5.717e-06 0 5 2.07704e-08 4.99964 5 0.000698277 4.26673e-28 5 0
5.718e-06 0 5 1.88822e-08 4.99966 5 0.000665026 3.87884e-28 5 0
5.719e-06 0 5 1.71656e-08 4.99968 5 0.000633358 3.52622e-28 5 0
5.72e-06 0 5 1.56051e-08 4.99969 5 0.000603198 3.20566e-28 5 0
5.721e-06 0 5 1.41864e-08 4.99971 5 0.000574474 2.91423e-28 5 0
5.722e-06 0 5 1.28968e-08 4.99972 5 0.000547118 2.6493e-28 5 0
5.723e-06 0 5 1.17243e-08 4.99973 5 0.000521065 2.40846e-28 5 0
5.724e-06 0 5 1.06585e-08 4.99975 5 0.000496252 2.18951e-28 5 0
5.725e-06 0 5 9.68953e-09 4.99976 5 0.000472621 1.99046e-28 5 0
5.726e-06 0 5 8.80866e-09 4.99977 5 0.000450115 1.80951e-28 5 0
5.727e-06 0 5 8.00788e-09 4.99978 5 0.000428681 1.64501e-28 5 0
5.728e-06 0 5 7.27989e-09 4.99979 5 0.000408268 1.49546e-28 5 0
5.729e-06 0 5 6.61808e-09 4.9998 5 0.000388827 1.35951e-28 5 0
5.73e-06 0 5 6.01644e-09 4.99981 5 0.000370311 1.23592e-28 5 0
5.731e-06 0 5 5.46949e-09 4.99982 5 0.000352677 1.12356e-28 5 0
5.732e-06 0 5 4.97226e-09 4.99983 5 0.000335883 1.02142e-28 5 0
5.733e-06 0 5 4.52024e-09 4.99984 5 0.000319889 9.28564e-29 5 0
5.734e-06 0 5 4.10931e-09 4.99984 5 0.000304656 8.4415e-29 5 0
5.735e-06 0 5 3.73573e-09 4.99985 5 0.000290148 7.67409e-29 5 0
5.736e-06 0 5 3.39612e-09 4.99986 5 0.000276332 6.97644e-29 5 0
5.737e-06 0 5 3.08738e-09 4.99987 5 0.000263173 6.34222e-29 5 0
5.738e-06 0 5 2.80671e-09 4.99987 5 0.000250641 5.76565e-29 5 0
5.739e-06 0 5 2.55156e-09 4.99988 5 0.000238706 5.2415e-29 5 0
5.74e-06 0 5 2.3196e-09 4.99988 5 0.000227339 4.765e-29 5 0
5.741e-06 0 5 2.10872e-09 4.99989 5 0.000216513 4.33182e-29 5 0
5.742e-06 0 5 1.91702e-09 4.99989 5 0.000206203 3.93802e-29 5 0
5.743e-06 0 5 1.74275e-09 4.9999 5 0.000196384 3.58002e-29 5 0
5.744e-06 0 5 1.58432e-09 4.9999 5 0.000187032 3.25456e-29 5 0
5.745e-06 0 5 1.44029e-09 4.99991 5 0.000178126 2.95869e-29 5 0
5.746e-06 0 5 1.30935e-09 4.99991 5 0.000169644 2.68972e-29 5 0
5.747e-06 0 5 1.19032e-09 4.99992 5 0.000161566 2.4452e-29 5 0
5.748e-06 0 5 1.08211e-09 4.99992 5 0.000153872 2.22291e-29 5 0
5.749e-06 0 5 9.83735e-10 4.99993 5 0.000146545 2.02083e-29 5 0
5.75e-06 0 5 8.94305e-10 4.99993 5 0.000139566 1.83712e-29 5 0
5.751e-06 0 5 8.13004e-10 4.99993 5 0.00013292 1.6701e-29 5 0
5.752e-06 0 5 7.39095e-10 4.99994 5 0.000126591 1.51828e-29 5 0
5.753e-06 0 5 6.71905e-10 4.99994 5 0.000120563 1.38025e-29 5 0
5.754e-06 0 5 6.10822e-10 4.99994 5 0.000114822 1.25477e-29 5 0
5.755e-06 0 5 5.55293e-10 4.99994 5 0.000109354 1.1407e-29 5 0
5.756e-06 0 5 5.04812e-10 4.99995 5 0.000104147 1.037e-29 5 0
5.757e-06 0 5 4.5892e-10 4.99995 5 9.91872e-05 9.42731e-30 5 0
5.758e-06 0 5 4.172e-10 4.99995 5 9.4464e-05 8.57028e-30 5 0
5.759e-06 0 5 3.79273e-10 4.99995 5 8.99657e-05 7.79116e-30 5 0
5.76e-06 0 5 3.44793e-10 4.99996 5 8.56816e-05 7.08287e-30 5 0
5.761e-06 0 5 3.13448e-10 4.99996 5 8.16016e-05 6.43898e-30 5 0
5.762e-06 0 5 2.84953e-10 4.99996 5 7.77158e-05 5.85362e-30 5 0
5.763e-06 0 5 2.59048e-10 4.99996 5 7.4015e-05 5.32147e-30 5 0
5.764e-06 0 5 2.35498e-10 4.99996 5 7.04905e-05 4.8377e-30 5 0
5.765e-06 0 5 2.14089e-10 4.99997 5 6.71338e-05 4.39791e-30 5 0
5.766e-06 0 5 1.94627e-10 4.99997 5 6.3937e-05 3.9981e-30 5 0
5.767e-06 0 5 1.76933e-10 4.99997 5 6.08923e-05 3.63463e-30 5 0
5.768e-06 0 5 1.60849e-10 4.99997 5 5.79927e-05 3.30421e-30 5 0
5.769e-06 0 5 1.46226e-10 4.99997 5 5.52311e-05 3.00383e-30 5 0
5.77e-06 0 5 1.32933e-10 4.99997 5 5.26011e-05 2.73075e-30 5 0
5.771e-06 0 5 1.20848e-10 4.99997 5 5.00963e-05 2.4825e-30 5 0
5.772e-06 0 5 1.09862e-10 4.99998 5 4.77107e-05 2.25682e-30 5 0
5.773e-06 0 5 9.98743e-11 4.99998 5 4.54388e-05 2.05166e-30 5 0
5.774e-06 0 5 9.07948e-11 4.99998 5 4.3275e-05 1.86514e-30 5 0
5.775e-06 0 5 8.25408e-11 4.99998 5 4.12143e-05 1.69558e-30 5 0
5.776e-06 0 5 7.50371e-11 4.99998 5 3.92517e-05 1.54144e-30 5 0
5.777e-06 0 5 6.82155e-11 4.99998 5 3.73826e-05 1.40131e-30 5 0
5.778e-06 0 5 6.20141e-11 4.99998 5 3.56025e-05 1.27392e-30 5 0
5.779e-06 0 5 5.63765e-11 4.99998 5 3.39071e-05 1.15811e-30 5 0
5.78e-06 0 5 5.12513e-11 4.99998 5 3.22925e-05 1.05282e-30 5 0
5.781e-06 0 5 4.65921e-11 4.99998 5 3.07548e-05 9.57113e-31 5 0
5.782e-06 0 5 4.23565e-11 4.99999 5 2.92903e-05 8.70103e-31 5 0
5.783e-06 0 5 3.85059e-11 4.99999 5 2.78955e-05 7.91002e-31 5 0
5.784e-06 0 5 3.50053e-11 4.99999 5 2.65671e-05 7.19093e-31 5 0
5.785e-06 0 5 3.1823e-11 4.99999 5 2.5302e-05 6.53721e-31 5 0
5.786e-06 0 5 2.893e-11 4.99999 5 2.40972e-05 5.94292e-31 5 0
5.787e-06 0 5 2.63e-11 4.99999 5 2.29497e-05 5.40265e-31 5 0
5.788e-06 0 5 2.39091e-11 4.99999 5 2.18568e-05 4.9115e-31 5 0
5.789e-06 0 5 2.17356e-11 4.99999 5 2.0816e-05 4.465e-31 5 0
5.79e-06 0 5 1.97596e-11 4.99999 5 1.98248e-05 4.05909e-31 5 0
5.791e-06 0 5 1.79633e-11 4.99999 5 1.88808e-05 3.69008e-31 5 0
5.792e-06 0 5 1.63302e-11 4.99999 5 1.79817e-05 3.35462e-31 5 0
5.793e-06 0 5 1.48457e-11 4.99999 5 1.71254e-05 3.04966e-31 5 0
5.794e-06 0 5 1.34961e-11 4.99999 5 1.63099e-05 2.77242e-31 5 0
5.795e-06 0 5 1.22692e-11 4.99999 5 1.55332e-05 2.52038e-31 5 0
5.796e-06 0 5 1.11538e-11 4.99999 5 1.47936e-05 2.29125e-31 5 0
5.797e-06 0 5 1.01398e-11 4.99999 5 1.40891e-05 2.08296e-31 5 0
5.798e-06 0 5 9.218e-12 4.99999 5 1.34182e-05 1.8936e-31 5 0
5.799e-06 0 5 8.38e-12 4.99999 5 1.27792e-05 1.72145e-31 5 0
5.8e-06 0 5 7.61818e-12 4.99999 5 1.21707e-05 1.56496e-31 5 0
5.801e-06 0 5 6.92562e-12 4.99999 5 1.15911e-05 1.42269e-31 5 0
5.802e-06 0 5 6.29602e-12 4.99999 5 1.10392e-05 1.29335e-31 5 0
5.803e-06 0 5 5.72365e-12 4.99999 5 1.05135e-05 1.17577e-31 5 0
5.804e-06 0 5 5.20332e-12 4.99999 5 1.00129e-05 1.06889e-31 5 0
5.805e-06 0 5 4.73029e-12 5 5 9.53607e-06 9.71715e-32 5 0
5.806e-06 0 5 4.30027e-12 5 5 9.08197e-06 8.83377e-32 5 0
5.807e-06 0 5 3.90933e-12 5 5 8.64949e-06 8.0307e-32 5 0
5.808e-06 0 5 3.55394e-12 5 5 8.23761e-06 7.30064e-32 5 0
5.809e-06 0 5 3.23085e-12 5 5 7.84535e-06 6.63694e-32 5 0
5.81e-06 0 5 2.93714e-12 5 5 7.47176e-06 6.03358e-32 5 0
5.811e-06 0 5 2.67013e-12 5 5 7.11596e-06 5.48508e-32 5 0
5.812e-06 0 5 2.42739e-12 5 5 6.7771e-06 4.98643e-32 5 0
5.813e-06 0 5 2.20672e-12 5 5 6.45439e-06 4.53312e-32 5 0
5.814e-06 0 5 2.00611e-12 5 5 6.14703e-06 4.12102e-32 5 0
5.815e-06 0 5 1.82373e-12 5 5 5.85432e-06 3.74638e-32 5 0
5.816e-06 0 5 1.65794e-12 5 5 5.57554e-06 3.4058e-32 5 0
5.817e-06 0 5 1.50722e-12 5 5 5.31004e-06 3.09618e-32 5 0
5.818e-06 0 5 1.3702e-12 5 5 5.05718e-06 2.81471e-32 5 0
5.819e-06 0 5 1.24563e-12 5 5 4.81636e-06 2.55883e-32 5 0
5.82e-06 0 5 1.13239e-12 5 5 4.58701e-06 2.32621e-32 5 0
5.821e-06 0 5 1.02945e-12 5 5 4.36858e-06 2.11473e-32 5 0
5.822e-06 0 5 9.35863e-13 5 5 4.16055e-06 1.92249e-32 5 0
5.823e-06 0 5 8.50785e-13 5 5 3.96243e-06 1.74771e-32 5 0
5.824e-06 0 5 7.7344e-13 5 5 3.77375e-06 1.58883e-32 5 0
5.825e-06 0 5 7.03128e-13 5 5 3.59404e-06 1.44439e-32 5 0
5.826e-06 0 5 6.39207e-13 5 5 3.4229e-06 1.31308e-32 5 0
5.827e-06 0 5 5.81097e-13 5 5 3.2599e-06 1.19371e-32 5 0
5.828e-06 0 5 5.2827e-13 5 5 3.10467e-06 1.08519e-32 5 0
5.829e-06 0 5 4.80246e-13 5 5 2.95683e-06 9.86539e-33 5 0
5.83e-06 0 5 4.36587e-13 5 5 2.81603e-06 8.96854e-33 5 0
5.831e-06 0 5 3.96897e-13 5 5 2.68193e-06 8.15322e-33 5 0
5.832e-06 0 5 3.60816e-13 5 5 2.55422e-06 7.41201e-33 5 0
5.833e-06 0 5 3.28014e-13 5 5 2.43259e-06 6.73819e-33 5 0
5.834e-06 0 5 2.98195e-13 5 5 2.31675e-06 6.12563e-33 5 0
5.835e-06 0 5 2.71086e-13 5 5 2.20643e-06 5.56876e-33 5 0
5.836e-06 0 5 2.46442e-13 5 5 2.10136e-06 5.06251e-33 5 0
5.837e-06 0 5 2.24038e-13 5 5 2.0013e-06 4.60228e-33 5 0
5.838e-06 0 5 2.03671e-13 5 5 1.906e-06 4.18389e-33 5 0
5.839e-06 0 5 1.85156e-13 5 5 1.81524e-06 3.80354e-33 5 0
5.84e-06 0 5 1.68323e-13 5 5 1.7288e-06 3.45776e-33 5 0
5.841e-06 0 5 1.53021e-13 5 5 1.64647e-06 3.14342e-33 5 0
5.842e-06 0 5 1.3911e-13 5 5 1.56807e-06 2.85765e-33 5 0
5.843e-06 0 5 1.26464e-13 5 5 1.4934e-06 2.59787e-33 5 0
5.844e-06 0 5 1.14967e-13 5 5 1.42229e-06 2.3617e-33 5 0
5.845e-06 0 5 1.04515e-13 5 5 1.35456e-06 2.147e-33 5 0
5.846e-06 0 5 9.50141e-14 5 5 1.29005e-06 1.95181e-33 5 0
5.847e-06 0 5 8.63764e-14 5 5 1.22862e-06 1.77438e-33 5 0
5.848e-06 0 5 7.8524e-14 5 5 1.17012e-06 1.61307e-33 5 0
5.849e-06 0 5 7.13855e-14 5 5 1.1144e-06 1.46643e-33 5 0
5.85e-06 0 5 6.48959e-14 5 5 1.06133e-06 1.33312e-33 5 0
5.851e-06 0 5 5.89962e-14 5 5 1.01079e-06 1.21192e-33 5 0
5.852e-06 0 5 5.3633e-14 5 5 9.62658e-07 1.10175e-33 5 0
5.853e-06 0 5 4.87572e-14 5 5 9.16818e-07 1.00159e-33 5 0
5.854e-06 0 5 4.43248e-14 5 5 8.7316e-07 9.10536e-34 5 0
5.855e-06 0 5 4.02952e-14 5 5 8.31581e-07 8.2776e-34 5 0
5.856e-06 0 5 3.6632e-14 5 5 7.91982e-07 7.52509e-34 5 0
5.857e-06 0 5 3.33018e-14 5 5 7.54268e-07 6.84099e-34 5 0
5.858e-06 0 5 3.02744e-14 5 5 7.18351e-07 6.21908e-34 5 0
5.859e-06 0 5 2.75222e-14 5 5 6.84143e-07 5.65371e-34 5 0
5.86e-06 0 5 2.50202e-14 5 5 6.51565e-07 5.13974e-34 5 0
5.861e-06 0 5 2.27456e-14 5 5 6.20538e-07 4.67249e-34 5 0
5.862e-06 0 5 2.06778e-14 5 5 5.90989e-07 4.24772e-34 5 0
5.863e-06 0 5 1.8798e-14 5 5 5.62846e-07 3.86156e-34 5 0
5.864e-06 0 5 1.70891e-14 5 5 5.36044e-07 3.51051e-34 5 0
5.865e-06 0 5 1.55356e-14 5 5 5.10518e-07 3.19137e-34 5 0
5.866e-06 0 5 1.41232e-14 5 5 4.86208e-07 2.90125e-34 5 0
5.867e-06 0 5 1.28393e-14 5 5 4.63055e-07 2.6375e-34 5 0
5.868e-06 0 5 1.16721e-14 5 5 4.41005e-07 2.39773e-34 5 0
5.869e-06 0 5 1.0611e-14 5 5 4.20005e-07 2.17975e-34 5 0
5.87e-06 0 5 9.64636e-15 5 5 4.00004e-07 1.98159e-34 5 0
5.871e-06 0 5 8.76942e-15 5 5 3.80957e-07 1.80145e-34 5 0
5.872e-06 0 5 7.9722e-15 5 5 3.62816e-07 1.63768e-34 5 0
5.873e-06 0 5 7.24745e-15 5 5 3.45539e-07 1.4888e-34 5 0
5.874e-06 0 5 6.58859e-15 5 5 3.29085e-07 1.35345e-34 5 0
5.875e-06 0 5 5.98963e-15 5 5 3.13414e-07 1.23041e-34 5 0
5.876e-06 0 5 5.44512e-15 5 5 2.9849e-07 1.11856e-34 5 0
5.877e-06 0 5 4.95011e-15 5 5 2.84276e-07 1.01687e-34 5 0
5.878e-06 0 5 4.5001e-15 5 5 2.70739e-07 9.24427e-35 5 0
5.879e-06 0 5 4.091e-15 5 5 2.57846e-07 8.40388e-35 5 0
5.88e-06 0 5 3.71909e-15 5 5 2.45568e-07 7.63989e-35 5 0
5.881e-06 0 5 3.38099e-15 5 5 2.33874e-07 6.94536e-35 5 0
5.882e-06 0 5 3.07363e-15 5 5 2.22737e-07 6.31396e-35 5 0
5.883e-06 0 5 2.79421e-15 5 5 2.12131e-07 5.73997e-35 5 0
5.884e-06 0 5 2.54019e-15 5 5 2.02029e-07 5.21815e-35 5 0
5.885e-06 0 5 2.30926e-15 5 5 1.92409e-07 4.74377e-35 5 0
5.886e-06 0 5 2.09933e-15 5 5 1.83247e-07 4.31252e-35 5 0
5.887e-06 0 5 1.90848e-15 5 5 1.74521e-07 3.92047e-35 5 0
5.888e-06 0 5 1.73498e-15 5 5 1.6621e-07 3.56407e-35 5 0
5.889e-06 0 5 1.57726e-15 5 5 1.58295e-07 3.24006e-35 5 0
5.89e-06 0 5 1.43387e-15 5 5 1.50757e-07 2.94551e-35 5 0
5.891e-06 0 5 1.30352e-15 5 5 1.43579e-07 2.67774e-35 5 0
5.892e-06 0 5 1.18502e-15 5 5 1.36741e-07 2.43431e-35 5 0
5.893e-06 0 5 1.07729e-15 5 5 1.3023e-07 2.21301e-35 5 0
5.894e-06 0 5 9.79352e-16 5 5 1.24029e-07 2.01182e-35 5 0
5.895e-06 0 5 8.9032e-16 5 5 1.18122e-07 1.82893e-35 5 0
5.896e-06 0 5 8.09382e-16 5 5 1.12498e-07 1.66266e-35 5 0
5.897e-06 0 5 7.35802e-16 5 5 1.07141e-07 1.51151e-35 5 0
5.898e-06 0 5 6.68911e-16 5 5 1.02039e-07 1.3741e-35 5 0
5.899e-06 0 5 6.08101e-16 5 5 9.71796e-08 1.24918e-35 5 0
5.9e-06 0 5 5.52819e-16 5 5 9.2552e-08 1.13562e-35 5 0
5.901e-06 0 5 5.02563e-16 5 5 8.81448e-08 1.03238e-35 5 0
5.902e-06 0 5 4.56875e-16 5 5 8.39474e-08 9.3853e-36 5 0
5.903e-06 0 5 4.15341e-16 5 5 7.99499e-08 8.53209e-36 5 0
5.904e-06 0 5 3.77583e-16 5 5 7.61428e-08 7.75645e-36 5 0
5.905e-06 0 5 3.43257e-16 5 5 7.25169e-08 7.05132e-36 5 0
5.906e-06 0 5 3.12052e-16 5 5 6.90637e-08 6.41029e-36 5 0
5.907e-06 0 5 2.83683e-16 5 5 6.5775e-08 5.82753e-36 5 0
5.908e-06 0 5 2.57894e-16 5 5 6.26428e-08 5.29776e-36 5 0
5.909e-06 0 5 2.34449e-16 5 5 5.96599e-08 4.81614e-36 5 0
5.91e-06 0 5 2.13136e-16 5 5 5.68189e-08 4.37831e-36 5 0
5.911e-06 0 5 1.9376e-16 5 5 5.41132e-08 3.98028e-36 5 0
5.912e-06 0 5 1.76145e-16 5 5 5.15364e-08 3.61844e-36 5 0
5.913e-06 0 5 1.60132e-16 5 5 4.90823e-08 3.28949e-36 5 0
5.914e-06 0 5 1.45574e-16 5 5 4.67451e-08 2.99045e-36 5 0
5.915e-06 0 5 1.3234e-16 5 5 4.45191e-08 2.71859e-36 5 0
5.916e-06 0 5 1.20309e-16 5 5 4.23991e-08 2.47144e-36 5 0
5.917e-06 0 5 1.09372e-16 5 5 4.03801e-08 2.24677e-36 5 0
5.918e-06 0 5 9.94293e-17 5 5 3.84573e-08 2.04252e-36 5 0
5.919e-06 0 5 9.03903e-17 5 5 3.6626e-08 1.85683e-36 5 0
5.92e-06 0 5 8.2173e-17 5 5 3.48819e-08 1.68803e-36 5 0
5.921e-06 0 5 7.47027e-17 5 5 3.32208e-08 1.53457e-36 5 0
5.922e-06 0 5 6.79116e-17 5 5 3.16389e-08 1.39507e-36 5 0
5.923e-06 0 5 6.17378e-17 5 5 3.01323e-08 1.26824e-36 5 0
5.924e-06 0 5 5.61253e-17 5 5 2.86974e-08 1.15295e-36 5 0
5.925e-06 0 5 5.1023e-17 5 5 2.73309e-08 1.04813e-36 5 0
5.926e-06 0 5 4.63845e-17 5 5 2.60294e-08 9.52848e-37 5 0
5.927e-06 0 5 4.21677e-17 5 5 2.47899e-08 8.66226e-37 5 0
5.928e-06 0 5 3.83343e-17 5 5 2.36094e-08 7.87478e-37 5 0
5.929e-06 0 5 3.48494e-17 5 5 2.24852e-08 7.15889e-37 5 0
5.93e-06 0 5 3.16812e-17 5 5 2.14144e-08 6.50808e-37 5 0
5.931e-06 0 5 2.88011e-17 5 5 2.03947e-08 5.91644e-37 5 0
5.932e-06 0 5 2.61828e-17 5 5 1.94235e-08 5.37858e-37 5 0
5.933e-06 0 5 2.38026e-17 5 5 1.84986e-08 4.88962e-37 5 0
5.934e-06 0 5 2.16387e-17 5 5 1.76177e-08 4.44511e-37 5 0
5.935e-06 0 5 1.96716e-17 5 5 1.67788e-08 4.04101e-37 5 0
5.936e-06 0 5 1.78832e-17 5 5 1.59798e-08 3.67364e-37 5 0
5.937e-06 0 5 1.62575e-17 5 5 1.52188e-08 3.33968e-37 5 0
5.938e-06 0 5 1.47795e-17 5 5 1.44941e-08 3.03607e-37 5 0
5.939e-06 0 5 1.34359e-17 5 5 1.38039e-08 2.76006e-37 5 0
5.94e-06 0 5 1.22145e-17 5 5 1.31466e-08 2.50915e-37 5 0
5.941e-06 0 5 1.11041e-17 5 5 1.25206e-08 2.28104e-37 5 0
5.942e-06 0 5 1.00946e-17 5 5 1.19244e-08 2.07368e-37 5 0
5.943e-06 0 5 9.17693e-18 5 5 1.13565e-08 1.88516e-37 5 0
5.944e-06 0 5 8.34266e-18 5 5 1.08158e-08 1.71378e-37 5 0
5.945e-06 0 5 7.58424e-18 5 5 1.03007e-08 1.55798e-37 5 0
5.946e-06 0 5 6.89476e-18 5 5 9.81021e-09 1.41635e-37 5 0
5.947e-06 0 5 6.26797e-18 5 5 9.34305e-09 1.28759e-37 5 0
5.948e-06 0 5 5.69815e-18 5 5 8.89815e-09 1.17054e-37 5 0
5.949e-06 0 5 5.18014e-18 5 5 8.47442e-09 1.06412e-37 5 0
5.95e-06 0 5 4.70922e-18 5 5 8.07088e-09 9.67385e-38 5 0
5.951e-06 0 5 4.28111e-18 5 5 7.68655e-09 8.79441e-38 5 0
5.952e-06 0 5 3.89191e-18 5 5 7.32053e-09 7.99492e-38 5 0
5.953e-06 0 5 3.5381e-18 5 5 6.97193e-09 7.26811e-38 5 0
5.954e-06 0 5 3.21646e-18 5 5 6.63993e-09 6.60737e-38 5 0
5.955e-06 0 5 2.92405e-18 5 5 6.32375e-09 6.0067e-38 5 0
5.956e-06 0 5 2.65823e-18 5 5 6.02262e-09 5.46064e-38 5 0
5.957e-06 0 5 2.41657e-18 5 5 5.73582e-09 4.96421e-38 5 0
5.958e-06 0 5 2.19688e-18 5 5 5.46269e-09 4.51292e-38 5 0
5.959e-06 0 5 1.99717e-18 5 5 5.20256e-09 4.10266e-38 5 0
5.96e-06 0 5 1.81561e-18 5 5 4.95482e-09 3.72969e-38 5 0
5.961e-06 0 5 1.65055e-18 5 5 4.71888e-09 3.39063e-38 5 0
5.962e-06 0 5 1.5005e-18 5 5 4.49417e-09 3.08239e-38 5 0
5.963e-06 0 5 1.36409e-18 5 5 4.28016e-09 2.80217e-38 5 0
5.964e-06 0 5 1.24008e-18 5 5 4.07634e-09 2.54743e-38 5 0
5.965e-06 0 5 1.12735e-18 5 5 3.88223e-09 2.31584e-38 5 0
5.966e-06 0 5 1.02486e-18 5 5 3.69736e-09 2.10531e-38 5 0
5.967e-06 0 5 9.31693e-19 5 5 3.5213e-09 1.91392e-38 5 0
5.968e-06 0 5 8.46994e-19 5 5 3.35362e-09 1.73993e-38 5 0
5.969e-06 0 5 7.69994e-19 5 5 3.19392e-09 1.58175e-38 5 0
5.97e-06 0 5 6.99995e-19 5 5 3.04183e-09 1.43796e-38 5 0
5.971e-06 0 5 6.36359e-19 5 5 2.89698e-09 1.30723e-38 5 0
5.972e-06 0 5 5.78508e-19 5 5 2.75903e-09 1.18839e-38 5 0
5.973e-06 0 5 5.25917e-19 5 5 2.62765e-09 1.08036e-38 5 0
5.974e-06 0 5 4.78106e-19 5 5 2.50252e-09 9.82143e-39 5 0
5.975e-06 0 5 4.34642e-19 5 5 2.38335e-09 8.92858e-39 5 0
5.976e-06 0 5 3.95129e-19 5 5 2.26986e-09 8.11689e-39 5 0
5.977e-06 0 5 3.59208e-19 5 5 2.16177e-09 7.37899e-39 5 0
5.978e-06 0 5 3.26553e-19 5 5 2.05883e-09 6.70817e-39 5 0
5.979e-06 0 5 2.96866e-19 5 5 1.96079e-09 6.09834e-39 5 0
5.98e-06 0 5 2.69878e-19 5 5 1.86742e-09 5.54394e-39 5 0
5.981e-06 0 5 2.45344e-19 5 5 1.7785e-09 5.03995e-39 5 0
5.982e-06 0 5 2.2304e-19 5 5 1.6938e-09 4.58177e-39 5 0
5.983e-06 0 5 2.02764e-19 5 5 1.61315e-09 4.16525e-39 5 0
5.984e-06 0 5 1.84331e-19 5 5 1.53633e-09 3.78659e-39 5 0
5.985e-06 0 5 1.67573e-19 5 5 1.46317e-09 3.44235e-39 5 0
5.986e-06 0 5 1.52339e-19 5 5 1.3935e-09 3.12941e-39 5 0
5.987e-06 0 5 1.3849e-19 5 5 1.32714e-09 2.84492e-39 5 0
5.988e-06 0 5 1.259e-19 5 5 1.26394e-09 2.58629e-39 5 0
5.989e-06 0 5 1.14455e-19 5 5 1.20376e-09 2.35117e-39 5 0
5.99e-06 0 5 1.0405e-19 5 5 1.14643e-09 2.13743e-39 5 0
5.991e-06 0 5 9.45907e-20 5 5 1.09184e-09 1.94312e-39 5 0
5.992e-06 0 5 8.59916e-20 5 5 1.03985e-09 1.76647e-39 5 0
5.993e-06 0 5 7.81741e-20 5 5 9.90333e-10 1.60588e-39 5 0
5.994e-06 0 5 7.10674e-20 5 5 9.43174e-10 1.45989e-39 5 0
5.995e-06 0 5 6.46067e-20 5 5 8.98261e-10 1.32718e-39 5 0
5.996e-06 0 5 5.87334e-20 5 5 8.55487e-10 1.20652e-39 5 0
5.997e-06 0 5 5.3394e-20 5 5 8.14749e-10 1.09684e-39 5 0
5.998e-06 0 5 4.854e-20 5 5 7.75952e-10 9.97127e-40 5 0
5.999e-06 0 5 4.41273e-20 5 5 7.39001e-10 9.06479e-40 5 0
6e-06 0 5 4.01157e-20 5 5 7.03811e-10 8.24072e-40 5 0
6.001e-06 0 5 3.64688e-20 5 5 6.70296e-10 7.49156e-40 5 0
6.002e-06 0 5 3.31535e-20 5 5 6.38377e-10 6.81051e-40 5 0
6.003e-06 0 5 3.01395e-20 5 5 6.07978e-10 6.19137e-40 5 0
6.004e-06 0 5 2.73996e-20 5 5 5.79027e-10 5.62852e-40 5 0
6.005e-06 0 5 2.49087e-20 5 5 5.51454e-10 5.11684e-40 5 0
6.006e-06 0 5 2.26443e-20 5 5 5.25195e-10 4.65167e-40 5 0
6.007e-06 0 5 2.05857e-20 5 5 5.00185e-10 4.22879e-40 5 0
6.008e-06 0 5 1.87143e-20 5 5 4.76367e-10 3.84436e-40 5 0
6.009e-06 0 5 1.7013e-20 5 5 4.53683e-10 3.49487e-40 5 0
6.01e-06 0 5 1.54663e-20 5 5 4.32079e-10 3.17715e-40 5 0
6.011e-06 0 5 1.40603e-20 5 5 4.11504e-10 2.88832e-40 5 0
6.012e-06 0 5 1.27821e-20 5 5 3.91908e-10 2.62575e-40 5 0
6.013e-06 0 5 1.16201e-20 5 5 3.73246e-10 2.38704e-40 5 0
6.014e-06 0 5 1.05637e-20 5 5 3.55472e-10 2.17004e-40 5 0
6.015e-06 0 5 9.60338e-21 5 5 3.38545e-10 1.97276e-40 5 0
6.016e-06 0 5 8.73034e-21 5 5 3.22424e-10 1.79342e-40 5 0
6.017e-06 0 5 7.93668e-21 5 5 3.0707e-10 1.63038e-40 5 0
6.018e-06 0 5 7.21516e-21 5 5 2.92448e-10 1.48217e-40 5 0
6.019e-06 0 5 6.55924e-21 5 5 2.78522e-10 1.34742e-40 5 0
6.02e-06 0 5 5.96294e-21 5 5 2.65259e-10 1.22493e-40 5 0
6.021e-06 0 5 5.42086e-21 5 5 2.52628e-10 1.11357e-40 5 0
6.022e-06 0 5 4.92805e-21 5 5 2.40598e-10 1.01234e-40 5 0
